,City,Business Category,Business,Name,Rate,Review
1287,Chennai,Education,Martial arts school,CHENNAI MIXED MARTIAL ARTS TRAINING ACADEMY,4.8,139
1288,Chennai,Education,Martial arts school,SARCHANBUDO MARTIAL ARTS ACADEMY,4.6,88
1289,Chennai,Education,Martial arts school,MEDALLION KARATE SCHOOL OF MARTIAL ARTS,4.9,44
1290,Chennai,Education,Martial arts school,BORN TO FIGHT SCHOOL OF KARATE,4.7,83
1291,Chennai,Education,Martial arts school,VONLEE MARTIAL ARTS ACADEMY,4.9,44
1292,Chennai,Entertainment,Beauty parlour,WINK SALON,4.4,480
1293,Chennai,Entertainment,Beauty parlour,YLG SALON,4.5,794
1294,Chennai,Entertainment,Beauty parlour,FOOTFETISH SIGNATURE SALON & SPA,4.7,580
1295,Chennai,Entertainment,Beauty parlour,LIMELITE SALON AND SPA,4.7,567
1296,Chennai,Entertainment,Beauty parlour,VOLT SALON,4.8,300
1297,Chennai,Entertainment,Public parks,SEMMOZHI POONGA,4.1,23836
1298,Chennai,Entertainment,Public parks,ANNA TOWER,4.4,22383
1299,Chennai,Entertainment,Public parks,PANAGAL PARK,4.1,18126
1300,Chennai,Entertainment,Public parks,SIVAN PARK,4.4,13700
1301,Chennai,Entertainment,Public parks,NATESAN PARK,4.4,9084
1302,Chennai,Entertainment,Temples,ARULMIGU VADAPALANI MURUGAN TEMPLE,4.7,15769
1303,Chennai,Entertainment,Temples,ARULMIGU MARUNDHEESHVARAR TEMPLE,4.8,9969
1304,Chennai,Entertainment,Temples,ARULMIGU SRI PARTHASARATHY PERUMAL TEMPLE,4.7,21441
1305,Chennai,Entertainment,Temples,ISKCON,4.6,16379
1306,Chennai,Entertainment,Temples,SHRI ASHTALAKSHMI TEMPLE,4.6,10705
1307,Chennai,Food,Cafes,AMéLIE'S CAFE & CREAMERY,4.3,4673
1308,Chennai,Food,Cafes,PANTRY D'OR BAKERY AND CAFE,4.3,3140
1309,Chennai,Food,Cafes,CHAMIERS,4.3,2573
1310,Chennai,Food,Catering services,SAI LAKSHMI CATERING SERVICES,4.8,378
1311,Chennai,Food,Catering services,VENUS CATERING SERVICES,4.9,996
1312,Chennai,Food,Catering services,SRIRAM CATERING SERVICES,4.8,430
1313,Chennai,Food,Catering services,KASIKANNU CATERING WORLD,4.8,986
1314,Chennai,Food,Catering services,NVK CATERING,4.9,575
1315,Chennai,Health,Ayurvedic clinics,AYURSHI AYURVEDA PANCHAKARMA CENTRE,4.8,373
1316,Chennai,Health,Ayurvedic clinics,SHREE AYURVEDIC MULTISPECIALITY HOSPITAL,4.5,162
1317,Chennai,Health,Ayurvedic clinics,SANTHIGIRI AYURVEDA SIDDHA HEALTH CARE CENTER,4.5,204
1318,Chennai,Health,Ayurvedic clinics,SRI SELVAM AYURVEDA CLINIC,5,169
1319,Chennai,Health,Ayurvedic clinics,DEEPAM AYURVEDA PANCHKARMA CENTRE,4.8,144
1320,Chennai,Health,Dental clinics,THANGAMS DENTAL CLINIC AND ORTHODONTIC CENTRE,4.4,17
1321,Chennai,Health,Dental clinics,ACHARYA DENTAL,4.8,702
1322,Chennai,Health,Dental clinics,DR. ARUN'S 32 PEARLS DENTAL CENTRE,4.9,334
1323,Chennai,Health,Dental clinics,MALLIGAI DENTAL HOSPITAL,4.9,865
1324,Chennai,Health,Dental clinics,RR DENTAL HOSPITAL,4.9,727
1325,Chennai,Health,Eye hospitals,ARAVIND EYE HOSPITAL,4.3,1165
1326,Chennai,Health,Eye hospitals,DR AGARWALS EYE HOSPITAL,4.8,2910
1327,Chennai,Health,Eye hospitals,NIRMALS EYE HOSPITAL,4.8,2256
1328,Chennai,Health,Eye hospitals,AN-NOOR EYE HOSPITAL,4.8,1452
1329,Chennai,Health,Eye hospitals,SANKARA NETHRALAYA,4.1,1380
1330,Chennai,Health,Fertility clinics,JANANAM FERTILITY CENTRE,4.9,909
1331,Chennai,Health,Fertility clinics,OASIS FERTILITY,4.9,1511
1332,Chennai,Health,Fertility clinics,PRASHANTH FERTILITY RESEARCH CENTRE,4.7,1090
1333,Chennai,Health,Fertility clinics,JAYADEVA FERTILITY CENTER,4.6,549
1334,Chennai,Health,Fertility clinics,CHENNAI FERTILITY CENTER,4.6,407
1335,Chennai,Health,Government hospitals,GOVERNMENT ROYAPETTAH HOSPITAL,3.8,292
1336,Chennai,Health,Government hospitals,RAJIV GANDHI GOVERNMENT GENERAL HOSPITAL,3.9,1072
1337,Chennai,Health,Government hospitals,TAMIL NADU GOVERNMENT MULTI SUPER SPECIALITY HOSPITAL,4,709
1338,Chennai,Health,Gym equipment stores,FITNESSONE,4.9,210
1339,Chennai,Health,Gym equipment stores,VIVA FITNESS,4.4,164
1340,Chennai,Health,Gym equipment stores,AFTON,4.7,145
1341,Chennai,Health,Gym,GYM IT,4.8,1637
1342,Chennai,Health,Gym,FLUX FITNESS STUDIO,4.5,799
1343,Chennai,Health,Gym,GOLD’S GYM,4.1,491
1344,Chennai,Health,Gym,SLAM LIFESTYLE & FITNESS STUDIO,4.2,519
1345,Chennai,Health,Gym,FITNESS ONE KILPAUK,4.5,565
1346,Chennai,Health,Homeopathic clinics,NIVEENA HOMEO CLINIC,4.9,267
1347,Chennai,Health,Homeopathic clinics,VIVEKANANDA HOMEOPATHY CLINIC,4.7,273
1348,Chennai,Health,Homeopathic clinics,MADAN HOMOEO CLINIC,4.2,231
1349,Chennai,Health,Homeopathic clinics,DR BATRA’S HOMEOPATHY CLINIC,4.3,262
1350,Chennai,Health,Homeopathic clinics,DR. PADMA'S HOMEO CLINIC,4.9,170
1351,Chennai,Health,Multispeciality hospitals,PRASHANTH SUPER SPECIALITY HOSPITAL,4.4,3127
1352,Chennai,Health,Multispeciality hospitals,ANNAI MULTISPECIALITY HOSPITAL,4.1,293
1353,Chennai,Health,Multispeciality hospitals,APPASAMY MULTISPECIALITY HOSPITALS,4.3,471
1354,Chennai,Health,Multispeciality hospitals,MAHALAKSHMI MULTISPECIALITY HOSPITAL,4.2,645
1355,Chennai,Health,Multispeciality hospitals,RPS HOSPITALS,4.4,391
1356,Chennai,Health,Physiotherapists,PHIZEEO'S REHAB THERAPY,5,104
1357,Chennai,Health,Physiotherapists,PHYSIO360 PHYSIOTHERAPY CENTRE,4.9,341
1358,Chennai,Health,Physiotherapists,JK PHYSIO & REHAB CLINIC,4.5,121
1359,Chennai,Health,Physiotherapists,SRI KRISHNA PHYSIOTHERAPY CENTRE,5,249
1360,Chennai,Health,Physiotherapists,VIJAYA PHYSIOTHERAPY CLINIC,4.9,552
1361,Chennai,Health,Private hospitals,NOBLE HOSPITAL,4.7,3132
1362,Chennai,Health,Private hospitals,SIMS HOSPITAL,4.7,10577
1363,Chennai,Health,Private hospitals,LIFELINE HOSPITALS,4.8,3772
1364,Chennai,Health,Private hospitals,MOTHERHOOD HOSPITAL,4.8,2117
1365,Chennai,Health,Private hospitals,MGM HEALTHCARE,4.7,9067
1366,Chennai,Health,Veterinary hospitals,SKS VETERINARY HOSPITAL,4.4,1161
1367,Chennai,Health,Veterinary hospitals,JP PET SPECIALITY HOSPITAL,4.2,718
1368,Chennai,Health,Veterinary hospitals,S S VETERINARY HOSPITAL,4.1,437
1369,Chennai,Health,Veterinary hospitals,SANCHU ANIMAL HOSPITAL,4.5,710
1370,Chennai,Health,Veterinary hospitals,CAMP ROAD ANIMAL HOSPITAL,4.1,686
1371,Chennai,Local Businesses,Manufacturer,RAINBOW VENTURES,4.2,15
1372,Chennai,Local Businesses,Packers and movers,HAPPY PACKERS AND MOVERS PVT. LTD.,5,11
1373,Chennai,Local Businesses,Packers and movers,DS EXPRESS PACKERS AND MOVERS,4.9,157
1374,Chennai,Local Businesses,Packers and movers,AARADHYA RELOCATIONS PACKERS AND MOVERS,5,68
1375,Chennai,Local Businesses,Packers and movers,SWASTIK PACKERS & MOVERS,4.9,440
1376,Chennai,Local Businesses,Packers and movers,ROYAL CARGO PACKERS & MOVERS,4.8,362
1377,Chennai,Local Businesses,Travel agents,PROMPT TOURS & TRAVELS,4.4,117
1378,Chennai,Local Businesses,Travel agents,MADRAS TRAVELS & TOURS PRIVATE LIMITED,4,177
1379,Chennai,Local Businesses,Travel agents,OLIVEL TOURS,4.7,92
1380,Chennai,Local Businesses,Travel agents,TRINITY TOURS AND TRAVELS,4.6,628
1381,Chennai,Local Businesses,Travel agents,GT HOLIDAYS PRIVATE LIMITED,4.7,992
1382,Chennai,Local Services,Air conditioning services,COOL SERVICE EXPERTS,4.6,202
1383,Chennai,Local Services,Air conditioning services,RIDHA AIR CONDITIONER,5,232
1384,Chennai,Local Services,Air conditioning services,AKSHAY AIR CONDITIONER REPAIR & SERVICES,4.8,182
1385,Chennai,Local Services,Air conditioning services,KM COOL AC SERVICE,4.8,238
1386,Chennai,Local Services,Air conditioning services,SAI REFRIGERATION & AIR CONDITIONING,4.9,273
1387,Chennai,Local Services,Pest control services,PEST CONTROL 24X7,4.8,825
1388,Chennai,Local Services,Pest control services,TAMILNADU PEST CONTROL,4.9,803
1389,Chennai,Local Services,Pest control services,SUGUNA PEST CONTROL,4.8,993
1390,Chennai,Local Services,Pest control services,UNIQUE PEST CONTROL,4.5,244
1391,Chennai,Local Services,Pest control services,PC PEST CONTROL,5,427
1392,Chennai,Professional Services,Astrologers,"GLOBALLY RENOWNED, EXPERIENCED AND EFFECTIVE ASTROLOGER MR VINOD SHASTRI JI",5,1
1393,Chennai,Professional Services,Astrologers,ASTROSRI,5,15
1394,Chennai,Professional Services,Astrologers,SHAMBHHU JOTTHISH,5,1
1395,Chennai,Professional Services,Astrologers,DR. PR SUNDHAR RAJA,4.8,130
1396,Chennai,Professional Services,Astrologers,SRI VEDA VYAS MAHARISHI VEDIC ASTROLOGY RESEARCH CENTER,5,982
1397,Chennai,Professional Services,Interior designers,BIZZOPPO INTERIORS,4.8,361
1398,Chennai,Professional Services,Interior designers,VIBRANT SPACES,5,275
1399,Chennai,Professional Services,Interior designers,INTERIOR JUMBO,4.8,209
1400,Chennai,Professional Services,Interior designers,HOMELANE,4.6,840
1401,Chennai,Professional Services,Interior designers,ZENITH INTERIOR,4.4,191
1402,Chennai,Professional Services,Love Problem Solution,ASTROLOGER LALIT KUMAR,4.5,10
1403,Chennai,Professional Services,Love Problem Solution,ASTROLOGER DR. KARTICK CHAKRABORTY,4.9,1181
1404,Chennai,Professional Services,Online Astrologer,INDIAN ASTRO GURUJI - KASHI PANDITH GOPAL KRISHNA,5,311
1405,Chennai,Professional Services,Online Astrologer,SREE PRANAVA JOTHIDALAYAM,5,16
1406,Chennai,Professional Services,Online Astrologer,ASTRO VISHVAM,4.9,110
1407,Chennai,Professional Services,Online Astrologer,NADI ASTROLOGY,4.1,32
1408,Chennai,Professional Services,Photographers,ASHOKARSH,4.9,450
1409,Chennai,Professional Services,Photographers,FOTO ZONE,4.3,419
1410,Chennai,Professional Services,Photographers,MUTHU KANNAN PHOTOGRAPHER,4.9,160
1411,Chennai,Professional Services,Photographers,CANDID RED STUDIOS,4.8,278
1412,Chennai,Professional Services,Photographers,CRACKJACK PHOTOGRAPHY STUDIO,4,124
1413,Chennai,Professional Services,Real estate agents,HANU REDDY REALTY INDIA PVT LTD,4.6,305
1414,Chennai,Professional Services,Real estate agents,CHATTELS REALTY CONSULTANTS,5,123
1415,Chennai,Professional Services,Real estate agents,PROPLEAF REALTY TECH PVT LTD,4.9,371
1416,Chennai,Professional Services,Real estate agents,CEEYEN,4.9,1734
1417,Chennai,Professional Services,Real estate agents,HOME KONNECT,4.9,444
1418,Chennai,Professional Services,Tantriks,ASTROLOGER TANTRIK SREE SIBNATH,5,176
1419,Chennai,Professional Services,Vastu Consultant,CHENNAIVASTHU,4.9,52
1420,Chennai,Professional Services,Vastu Consultant,SRI AANDAL VASTU,4.9,572
1421,Chennai,Professional Services,Vastu Consultant,COSMIC SOLUTIONS,5,49
1422,Chennai,Professional Services,Wedding photographers,FOCUZ STUDIOS,4.6,166
1423,Chennai,Professional Services,Wedding photographers,GOCANDID STUDIOS,4.9,137
1424,Chennai,Professional Services,Wedding photographers,IGLOW STUDIOZ,4.9,106
1425,Chennai,Professional Services,Wedding photographers,ZERO GRAVITY PHOTOGRAPHY,4.1,733
1426,Chennai,Professional Services,Wedding photographers,SS DIGITAL PHOTOGRAPHY,4.8,245
1427,Chennai,Shopping,Bicycle store,CYCLOGENS BICYCLE STORE,4,141
1428,Chennai,Shopping,Bicycle store,ANNA NAGAR CYCLES,4.8,952
1429,Chennai,Shopping,Bicycle store,BALAJI CYCLE WORLD,4.2,557
1430,Chennai,Shopping,Bicycle store,JUST BUY CYCLES,4,361
1431,Chennai,Shopping,Bicycle store,RAJATHA CYCLE STORES,4.2,210
1432,Chennai,Shopping,Book stores,ESWAR BOOKS,4.2,1208
1433,Chennai,Shopping,Book stores,RAVI BOOK HOUSE,4.2,550
1434,Chennai,Shopping,Book stores,INDIAN BOOK HOUSE,4.1,297
1435,Chennai,Shopping,Book stores,VIJAYA STORES,4.2,977
1436,Chennai,Shopping,Book stores,HIGGINBOTHAMS PRIVATE LIMITED,4.4,3687
1437,Chennai,Shopping,Flower Shops,FNP,4.5,402
1438,Chennai,Shopping,Flower Shops,FLORAL HUT,4.3,100
1439,Chennai,Shopping,Flower Shops,DIAL A BOUQUET,4.6,64
1440,Chennai,Shopping,Flower Shops,ULTIMATE FLORIST,4.8,91
1441,Chennai,Shopping,Flower Shops,NEW ROYAL FLORIST & DECORATOR,4.6,83
1442,Chennai,Shopping,Furniture stores,STUDIO PEPPERFRY,3.6,495
1443,Chennai,Shopping,Furniture stores,LAVISH FURNITURE,3.8,434
1444,Chennai,Shopping,Furniture stores,JFA,3.8,301
1445,Chennai,Shopping,Furniture stores,URBAN LADDER,4.3,380
1446,Chennai,Shopping,Furniture stores,WOODEN STREET,3.6,439
1447,Chennai,Shopping,Gift shops,NIPUNA GIFTS,4.2,261
1448,Chennai,Shopping,Gift shops,WEDTREE,4.2,671
1449,Chennai,Shopping,Gift shops,IMEN CONNEXIONS,4.1,2317
1450,Chennai,Shopping,Jewellery shops,GRT JEWELLERS,4.7,18590
1451,Chennai,Shopping,Jewellery shops,VUMMIDI BANGARU JEWELLERS,4.5,1489
1452,Chennai,Shopping,Jewellery shops,SARAVANA STORES ELITE DIAMONDS,4.4,1976
1453,Chennai,Shopping,Jewellery shops,JOYALUKKAS JEWELLERY,4.3,4899
1454,Chennai,Shopping,Jewellery shops,MALABAR GOLD & DIAMONDS,4.6,3851
1455,Chennai,Shopping,Motorcycle dealers,SHANTI MOTORS,3.9,2454
1456,Chennai,Shopping,Motorcycle dealers,DINO MOTORCYCLES,3.9,1175
1457,Chennai,Shopping,Motorcycle dealers,MOHANA MOTORS,3.5,758
1458,Chennai,Shopping,Motorcycle dealers,MAANSAROVAR HONDA,3.2,2450
1459,Chennai,Shopping,Motorcycle dealers,LOGESH AUTOMOBILE,3.2,1086
1460,Chennai,Shopping,Opticals,GRACE OPTICALS,4.9,992
1461,Chennai,Shopping,Opticals,TRINITY OPTICS,5,600
1462,Chennai,Shopping,Opticals,WIDE VISION OPTICALS,4.9,259
1463,Chennai,Shopping,Opticals,JAYARAM OPTICALS,5,142
1464,Chennai,Shopping,Opticals,ABBAS OPTICALS,4.8,119
1465,Chennai,Shopping,Pet stores,TAMED PETS,4.1,745
1466,Chennai,Shopping,Pet stores,CLASSIC PET STORE,4,310
1467,Chennai,Shopping,Pet stores,LOVELY PET SHOP,4.4,303
1468,Chennai,Shopping,Pet stores,HEADS UP FOR TAILS,4.7,221
1469,Chennai,Shopping,Pet stores,NEW TOM & JERRY PET SHOP,4.1,178
1470,Chennai,Shopping,Sports shops,SPORTUS,4.2,1028
1471,Chennai,Shopping,Sports shops,THE LEGEND SPORTS,4,496
1472,Chennai,Shopping,Sports shops,ESBEE SPORTS,4.2,482
1473,Chennai,Shopping,Sports shops,DECATHLON SPORTS INDIA,4.5,8296
1474,Chennai,Shopping,Sports shops,PAVILION SPORTS,4.5,1598
1475,Chennai,Shopping,Tattoo shops,SASI WINS TATTOOS,5,1226
1476,Chennai,Shopping,Tattoo shops,TANTRA TATTOO,4.9,895
1477,Chennai,Shopping,Tattoo shops,RITUAL TATTOO STUDIO,4.9,845
1478,Chennai,Shopping,Tattoo shops,IREZUMI TATTOO STUDIO & TRAINING ACADEMY,4.6,786
1479,Chennai,Shopping,Tattoo shops,INKPULSE TATTOOS,4.8,528
1480,Guwahati,Doctors,Cancer Specialists (Oncologists),DR J N BURAGOHAIN,4.6,11
1481,Guwahati,Doctors,Cardiologists,DR CHANDRA KR. DAS,5,24
1482,Guwahati,Doctors,Cardiologists,DR. MONOWAR HUSSIAN,4.3,21
1483,Guwahati,Doctors,Cardiologists,DR. CHANDAN MODAK,4.8,80
1484,Guwahati,Doctors,Cardiologists,DR. RAJESH DAS,4.8,40
1485,Guwahati,Doctors,Cardiologists,DR RITUPARNA BARUAH,4,30
1486,Guwahati,Doctors,Child Specialist (Pediatrician),DR. RAJ KUMAR PAUL,5,70
1487,Guwahati,Doctors,Child Specialist (Pediatrician),DR. UPAM DEKA,4.9,31
1488,Guwahati,Doctors,Child Specialist (Pediatrician),DR SAMIUL AHSAN HUSSAIN,5,30
1489,Guwahati,Doctors,Child Specialist (Pediatrician),DR. ARIFUR RAHMAN,5,35
1490,Guwahati,Doctors,Child Specialist (Pediatrician),DR. RAHUL VERMA,5,95
1491,Guwahati,Doctors,Dermatologist doctors,DR. TWINKLE DAULAGUPHU,4.7,200
1492,Guwahati,Doctors,Dermatologist doctors,DR. BORNALI DEKA,4.8,112
1493,Guwahati,Doctors,Dermatologist doctors,DERMACITY,4.4,81
1494,Guwahati,Doctors,Dermatologist doctors,KAYA CLINIC,4.3,154
1495,Guwahati,Doctors,Diabetologist doctors,DR. RUPAM CHOUDHURY,4.8,74
1496,Guwahati,Doctors,Diabetologist doctors,DR. HARSHAVARDHAN KALITA,4.9,36
1497,Guwahati,Doctors,Diabetologist doctors,DR ANJAN JYOTI TALUKDER,5,152
1498,Guwahati,Doctors,Diabetologist doctors,DR. RUPAM'S DIABETES AND FOOTCARE CENTRE,4.8,122
1499,Guwahati,Doctors,Diabetologist doctors,DR. SAMSUL ALAM,4.6,37
1500,Guwahati,Doctors,Gastroenterologists,DR NRIPEN SAIKIA,4.7,22
1501,Guwahati,Doctors,Gastroenterologists,DR AMITABH GOSWAMI,5,131
1502,Guwahati,Doctors,Gastroenterologists,DR MAYANK AGARWAL,4.7,71
1503,Guwahati,Doctors,Gastroenterologists,DR BHASKAR JYOTI BARUAH,4.9,163
1504,Guwahati,Doctors,Gastroenterologists,DR. ROSHAN AGARWALA,4.7,43
1505,Guwahati,Doctors,Gynecologist doctors,DR. TANMA SAIKIA,4.7,12
1506,Guwahati,Doctors,Gynecologist doctors,DR. DIPTI GOSWAMI,3.7,12
1507,Guwahati,Doctors,Gynecologist doctors,DR. BIBA RANI DEVI,4,17
1508,Guwahati,Doctors,Gynecologist doctors,DR MANOJ KR MAJUMDAR,4.8,117
1509,Guwahati,Doctors,Gynecologist doctors,DR. NILAKSHI PHUKAN,3.3,15
1510,Guwahati,Education,CBSE schools,NPS INTERNATIONAL SCHOOL,4.4,875
1511,Guwahati,Education,CBSE schools,DON BOSCO SCHOOL,4.4,483
1512,Guwahati,Education,CBSE schools,SHRIMANTA SHANKAR ACADEMY,4.4,288
1513,Guwahati,Education,CBSE schools,ST. CLARET SCHOOL,4,231
1514,Guwahati,Education,CBSE schools,ROYAL GLOBAL SCHOOL,4,279
1515,Guwahati,Education,Coaching centre,SPM IAS ACADEMY,4.8,263
1516,Guwahati,Education,Coaching centre,CAREER LAUNCHER,4.9,302
1517,Guwahati,Education,Coaching centre,AFIAN COACHING,4.8,194
1518,Guwahati,Education,Coaching centre,BSC ACADEMY,4.9,430
1519,Guwahati,Education,Coaching centre,MAHENDRA EDUCATIONAL PRIVATE LIMITED,4.4,697
1520,Guwahati,Education,Dance schools,DILIP DANCE ACADEMY,4.4,67
1521,Guwahati,Education,Dance schools,SATYAPUNU ACADEMY,5,63
1522,Guwahati,Education,Dance schools,URBANS BEATS PERFOMING ARTS,4.6,52
1523,Guwahati,Education,Dance schools,TRINANT DANCE ACADEMY,4.8,74
1524,Guwahati,Education,Dance schools,RISING STAR DANCE ACADEMY,4.8,89
1525,Guwahati,Education,Driving schools,RI DRIVING SCHOOL,4.9,444
1526,Guwahati,Education,Driving schools,MARUTI SUZUKI DRIVING SCHOOL,4.7,246
1527,Guwahati,Education,Driving schools,BIMAL AUTO AGENCY,4.5,270
1528,Guwahati,Education,Driving schools,JRD MOTOR DRIVING SCHOOL,4.4,161
1529,Guwahati,Education,Driving schools,JIMY CAR DRIVING SCHOOL,4.8,110
1530,Guwahati,Education,Martial arts school,BK MARTIAL ARTS,5,89
1531,Guwahati,Education,Martial arts school,DRONA ACADEMY OF MARTIAL ARTS,4.9,35
1532,Guwahati,Education,Martial arts school,DASTBI MMA,4.9,182
1533,Guwahati,Education,Martial arts school,SCHOOL OF KARATE-DO,4.7,38
1534,Guwahati,Education,Martial arts school,MARTIAL ARTS ACADEMY,4.9,138
1535,Guwahati,Education,Music schools,SUNDAY MUSIC LEARNING CENTER,4.7,120
1536,Guwahati,Education,Music schools,DEEP ROOT INSTITUTE OF MUSIC,4.9,96
1537,Guwahati,Education,Music schools,DOREMI SCHOOL OF MUSIC,4.9,85
1538,Guwahati,Education,Music schools,GROOVE IN MUSIC INSTITUTE,5,56
1539,Guwahati,Education,Music schools,RAAGALOY SANGEET MAHAVIDYALAYA,4.3,39
1540,Guwahati,Entertainment,Beauty parlour,HEAD TURNERS SALONS,4.7,1062
1541,Guwahati,Entertainment,Beauty parlour,ATHENIAN SALON & ACADEMY,4.5,1270
1542,Guwahati,Entertainment,Beauty parlour,BBLUNT GUWAHATI,4.6,388
1543,Guwahati,Entertainment,Beauty parlour,LAKME SALON,4.3,321
1544,Guwahati,Entertainment,Beauty parlour,REYAZ SALON,4,405
1545,Guwahati,Entertainment,Cinema Hall,CINéPOLIS,4.3,19598
1546,Guwahati,Entertainment,Cinema Hall,GRANDE CINES,4.3,10155
1547,Guwahati,Entertainment,Cinema Hall,PVR CINEMAS,4.1,8953
1548,Guwahati,Entertainment,Cinema Hall,GALLERIA CINEMAS,4,2830
1549,Guwahati,Entertainment,Cinema Hall,CARNIVAL CINEMAS,4.3,1283
1550,Guwahati,Entertainment,Event management companies,CAPTURE THE MOMENTS,4.9,47
1551,Guwahati,Entertainment,Event management companies,SWARGOJYOTI EVENTS,4.5,42
1552,Guwahati,Entertainment,Event management companies,SUNNY EVENTS,4.8,45
1553,Guwahati,Entertainment,Event management companies,VENIU MARKETING SOLUTIONS LLP,4.7,40
1554,Guwahati,Entertainment,Event management companies,GREEN ROOM EVENTS,4.4,92
1555,Guwahati,Entertainment,Public parks,SATI RADHIKA SHAANTI UDYAN,4.2,1340
1556,Guwahati,Entertainment,Public parks,NEHRU PARK,4.2,14585
1557,Guwahati,Entertainment,Public parks,DIGHOLI PUKHURI PARK,4.3,5389
1558,Guwahati,Entertainment,Public parks,SHRADDHANJALI KANAN,4.1,9771
1559,Guwahati,Entertainment,Public parks,SHANKARDEV PARK,4.1,1352
1560,Guwahati,Entertainment,Temples,KAMAKHYA TEMPLE,4.5,11910
1561,Guwahati,Entertainment,Temples,NEPALI MANDIR,4.4,4561
1562,Guwahati,Entertainment,Temples,PURVA TIRUPATI SRI BALAJI TEMPLE,4.7,5272
1563,Guwahati,Entertainment,Temples,DOUL GOVINDA MANDIR,4.7,2057
1564,Guwahati,Entertainment,Temples,BASISTHA ASHRAM AND TEMPLE,4.5,4619
1565,Guwahati,Food,Cafes,CHAI PIYO,4.7,1778
1566,Guwahati,Food,Cafes,THE CORNER CAFé,4.2,2519
1567,Guwahati,Food,Cafes,11TH AVENUE CAFE BISTRO,4.1,4517
1568,Guwahati,Food,Cafes,THE STEAMING MUG,4.1,1796
1569,Guwahati,Food,Cafes,THE BEAN JOURNAL BOUTIQUE CAFE,4.2,1509
1570,Guwahati,Food,Cake shops,SHAIKH BROTHERS,4.4,1478
1571,Guwahati,Food,Cake shops,LOYANS,4.3,1507
1572,Guwahati,Food,Cake shops,REPOSE BAKER'S SPECIAL,4.1,1188
1573,Guwahati,Food,Cake shops,FREZA'S BAKERY AND CONFECTIONERY,4.2,1043
1574,Guwahati,Food,Cake shops,BROWN CREAMS,4.1,887
1575,Guwahati,Food,Catering services,THE CATERING ROOM,4.9,87
1576,Guwahati,Food,Catering services,URBAN CATERERS AND EVENTS,5,30
1577,Guwahati,Food,Catering services,A TO Z CATERING COMPANY,4.4,42
1578,Guwahati,Food,Catering services,ASSAM BENGAL CATERING SERVICE,5,121
1579,Guwahati,Food,Catering services,KAMRUP METRO CATERING & HOSPITALITY SERVICE,4.9,38
1580,Guwahati,Food,Family restaurants,MUGHAL GARDEN,4.3,7648
1581,Guwahati,Food,Family restaurants,FOOD VILLA,4,8616
1582,Guwahati,Food,Family restaurants,KALITA SPECTRUM,4.5,4675
1583,Guwahati,Food,Family restaurants,JB'S,4,1860
1584,Guwahati,Food,Family restaurants,4 SEASONS RESTAURANT,4.1,3189
1585,Guwahati,Food,Fast food restaurants,KFC,4,5541
1586,Guwahati,Food,Fast food restaurants,FOODEXX,4,3272
1587,Guwahati,Food,Fast food restaurants,KHUSHI FAST FOOD,4.3,1049
1588,Guwahati,Food,Fast food restaurants,RYGBYZ COSY KITCHEN,4.1,1239
1589,Guwahati,Food,Fast food restaurants,STREET-ZA,4.3,1324
1590,Guwahati,Food,Sweet shops,MAKHAN BHOG SWEETS,4.1,744
1591,Guwahati,Food,Sweet shops,ASHOK SWEETS,4.5,2281
1592,Guwahati,Food,Sweet shops,BHARTIYA JALPAN,4.3,952
1593,Guwahati,Food,Sweet shops,MISTI MUKH,4.1,501
1594,Guwahati,Health,Dental clinics,SIDDHARTHA DENTAL CLINIC AND IMPLANT CENTRE,4.8,22
1595,Guwahati,Health,Dental clinics,NISHA'S DENTAL CARE,5,31
1596,Guwahati,Health,Dental clinics,APOLLO DENTAL CLINIC,4.7,122
1597,Guwahati,Health,Dental clinics,DR. HAZARIKA'S GENTLE DENTAL CARE,4.2,131
1598,Guwahati,Health,Dental clinics,DENTAL POINT AND IMPLANT CENTRE,4.7,414
1599,Guwahati,Health,Diagnostic centres,ULTRACARE DIAGNOSTIC CENTRE,4.1,409
1600,Guwahati,Health,Diagnostic centres,APOLLO CLINIC,3.9,332
1601,Guwahati,Health,Diagnostic centres,THE MAXX DIAGNOSTICS,5,125
1602,Guwahati,Health,Diagnostic centres,MEDICITY,3.3,202
1603,Guwahati,Health,Diagnostic centres,ARYA WELLNESS CENTRE,3.9,878
1604,Guwahati,Health,Eye hospitals,SRI SANKARDEVA NETHRALAYA,4.5,1668
1605,Guwahati,Health,Eye hospitals,ASG EYE HOSPITAL,4.4,988
1606,Guwahati,Health,Eye hospitals,THE RETINA CENTRE,4.6,124
1607,Guwahati,Health,Eye hospitals,OPTEX EYECARE,4.8,113
1608,Guwahati,Health,Eye hospitals,EYE DOCTORS,4.7,63
1609,Guwahati,Health,Fertility clinics,INDIRA IVF FERTILITY CENTRE,4.5,70
1610,Guwahati,Health,Fertility clinics,CRYSTA IVF,5,79
1611,Guwahati,Health,Fertility clinics,SEEDS OF INNOCENCE,4.8,34
